RecordID,Date,VenueName,TourName,Info,City,State,Country,Latitude,Longitude,SongName,Cover,Encore,URL,song_num
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Feels Like We Only Go Backwards,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,11
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,Eventually,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,12
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,One More Hour,,,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,13
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,The Less I Know the Better,,1.0,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,14
43bbf3a3,2023-03-23,Centro de Eventos Briceño 18,{'name': '2023 Latin American Tour'},,Briceño,Cundinamarca,Colombia,4.94384,-73.96546,"New Person, Same Old Mistakes",,1.0,https://www.setlist.fm/setlist/tame-impala/2023/centro-de-eventos-briceno-18-briceno-colombia-43bbf3a3.html,15
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Rushium,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,0
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,One More Year,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,1
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Borderline,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,2
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Nangs,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,3
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,The Moment,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,4
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Breathe Deeper,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,5
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Elephant,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,6
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Lost in Yesterday,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,7
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Apocalypse Dreams,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,8
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Mutant Gossip,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,9
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Let It Happen,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,10
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Feels Like We Only Go Backwards,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,11
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,Eventually,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,12
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,"Runway, Houses, City, Clouds",,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,13
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,The Bold Arrow of Time,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,14
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,The Less I Know the Better,,1.0,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,15
43bb8b1b,2023-03-21,Parque Olímpico,{'name': '2023 Latin American Tour'},,Luque,Central,Paraguay,-25.2666667,-57.5666667,"New Person, Same Old Mistakes",,1.0,https://www.setlist.fm/setlist/tame-impala/2023/parque-olimpico-luque-paraguay-43bb8b1b.html,16
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Rushium Intro,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,0
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,One More Year,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,1
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Borderline,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,2
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Nangs,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,3
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Mind Mischief,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,4
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Breathe Deeper,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,5
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Elephant,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,6
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Lost in Yesterday,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,7
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Apocalypse Dreams,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,8
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Mutant Gossip,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,9
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Let It Happen,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,10
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Feels Like We Only Go Backwards,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,11
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,Eventually,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,12
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,"Runway, Houses, City, Clouds",,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,13
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,The Bold Arrow of Time,,,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,14
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,The Less I Know the Better,,1.0,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,15
23bb9c8f,2023-03-19,Parque Bicentenario de Cerrillos,{'name': '2023 Latin American Tour'},at BANCO DE CHILE stage,Santiago,Región Metropolitana,Chile,-33.426,-70.567,"New Person, Same Old Mistakes",,1.0,https://www.setlist.fm/setlist/tame-impala/2023/parque-bicentenario-de-cerrillos-santiago-chile-23bb9c8f.html,16
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Neon Lights,"{'mbid': '5700dcd4-c139-4f31-aa3e-6382b9af9032', 'name': 'Kraftwerk', 'sort_name': 'Kraftwerk', 'disambiguation': '', 'url': HttpUrl('https://www.setlist.fm/setlists/kraftwerk-33d65c49.html', )}",,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,0
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Rushium Intro,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,1
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,One More Year,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,2
bbba5e2,2023-03-18,Hipódromo de San Isidro,{'name': '2023 Latin American Tour'},,San Isidro,Buenos Aires,Argentina,-34.4708333,-58.5286111,Borderline,,,https://www.setlist.fm/setlist/tame-impala/2023/hipodromo-de-san-isidro-san-isidro-argentina-bbba5e2.html,3
